Unnamed: 0,OCR Text,Ground Truth,Lexical Correction,Model Correction,old_CER,new_CER,CER_reduction
77,"Showas next placel in a carriage, which was drien with great swiftness, and thongh it was impossible to conjectnre in what direction she was coneed, it seemed to her terrified imagination as if she were hurried down s precipice, and she exrpected eery moment to bo dashed in pieces.","She was next placed in a carriage, which was driven with great swiftness, and though it was impossible to conjecture in what direction she was conveyed, it seemed to her terrified imagination as if she were hurried down a precipice, and she expected every moment to be dashed in pieces.","Showas next placed in a carriage, which was dried with great swiftness, and though it was impossible to conjecture in what direction she was conned, it seemed to her terrified imagination as if she were hurried down s precipice, and she expected eery moment to bo dashed in pieces.","Show next placed in a carriage, which was driven with great swiftness, and though it was impossible to conjecture in what direction she was conveyed, it seemed to her terrified imagination as if she were hurried down a precipice, and she expected every moment to be dashed in pieces.",0.03496503496503497,0.013986013986013986,60.00000000000001
78,Who is it?' eried 'rigge.,Who is it?” cried Trigge.,Who is it?' eried 'rigge.,Who is it?” cried “rigge.,0.12,0.04,66.66666666666666
79,Near it hung a celestial sphere.,Near it hung a celestial sphere.,Near it hung a celestial sphere.,Near it hung a celestial sphere.,0.0,0.0,
80,"WThilo hoe was chattering to it, the sngncious bird sereamed forth : : Tretty lear 1-pretty dear ' Yh I","While he was chattering to it, the sagacious bird screamed forth: “Pretty dear!—pretty dear!” “Ah!","WThilo hoe was chattering to it, the sagacious bird screamed forth : : Tretty lear 1-pretty dear ' Yh I","While he was chattering to it, the sagacious bird screamed forth— “Tretty veer!—pretty dear!” “Vy, I vish I could hae it,” said the dwarf, gazing at the cage with longing eyes.",0.17346938775510204,0.8571428571428571,-394.1176470588235
81,"Oh yes, T believo ou, deputy,'' obserrod the Tinker; ' and so does tho Sandman.'' well, then,'' replied tho dwarf, ITll tell yonu low it ARIOL. comes to pass.","“Oh yes, I believe you, deputy,” observed the Tinker, “and so does the Sandman.” “Well, then,” replied the dwarf, “I’ll tell you how it comes to pass.","Oh yes, T relievo ou, deputy,'' observed the Tinker; ' and so does tho Sandman.'' well, then,'' replied tho dwarf, ITll tell you low it ARIOL. comes to pass.","Oh yes, I relieve you, deputy,” observed the Tinker; “and so does the Sandman.” “Well, then,” replied the dwarf, “I’ll tell you how it comes to pass.",0.18666666666666668,0.02,89.28571428571429
82,"I confess it,'' he sanid; `` and my apprehensions hae risen to such n point, that I feel disposed to urge you to a private marriage, dnring your father's absenee.'' e Oh, no, Auriol; much as I lore yon, I conld never consent to seuch a step,'' she eried.","“I confess it,” he said; “and my apprehensions have risen to such a point, that I feel disposed to urge you to a private marriage, during your father’s absence.” “Oh no, Auriol; much as I love you, I could never consent to such a step,” she cried.","I confess it,'' he said; `` and my apprehensions hae risen to such n point, that I feel disposed to urge you to a private marriage, during your father's absence.'' e Oh, no, Auriol; much as I lore yon, I conld never consent to such a step,'' she eried.","I confess it,” he said; “and my apprehensions have risen to such a point, that I feel disposed to urge you to a private marriage, during your father’s absence.” “Oh, no, Auriol; much as I love you, I could never consent to such a step,” she cried.",0.08097165991902834,0.008097165991902834,89.99999999999999
83,"eWhat is to be done 1'' I shall know in a few hours,'' replied Ginger.","“What is to be done?” “I shall know in a few hours,” replied Ginger.","what is to be done 1'' I shall know in a few hours,'' replied Ginger.","“What is to be done?” “I shall know in a few hours,” replied Ginger.",0.1323529411764706,0.0,100.0
84,"Do't be cryin' ont in that way, Peggy,'' cried Mr.","“Don’t be cryin’ out in that way, Peggy,” cried Mr.","Do't be cryin' ont in that way, Peggy,'' cried Mr.","“Don’t be cryin’ out in that way, Peggy,” cried Mr.",0.13725490196078433,0.0,100.0
85,"At his feet reposed an Isle of Ske terrier, and a partly-cropped French poodle, of snoy whiteness, with a red worsted riband ronnd his throat.","At his feet reposed an Isle of Skye terrier, and a partly cropped French poodle, of snowy whiteness, with a red worsted riband round his throat.","At his feet reposed an Isle of Ske terrier, and a partly-cropped French poodle, of snowy whiteness, with a red worsted riband around his throat.","At his feet reposed an Irish terrier, and a partly-cropped French poodle, of snowy whiteness, with a red worsted riband around his throat.",0.020833333333333332,0.09027777777777778,-333.33333333333337
86,"ee Io be sure I am,'' replied Loftus-`` to be sure.","“To be sure I am,” replied Loftus—“to be sure.","ee Io be sure I am,'' replied Loftus-`` to be sure.","“Io be sure I am,” replied Loftus—“to be sure.",0.21739130434782608,0.021739130434782608,89.99999999999999
87,e Edith TalbotI'' exclaimed Auriol; she your vietim l,“Edith Talbot!” exclaimed Auriol; “she your victim!,e Edith TalbotI'' exclaimed Auriol; she your victim l,“Edith Talbot!” exclaimed Auriol; “she your victim!,0.1568627450980392,0.0,100.0
88,"t Nay, tlen, since yon are so ungracious, I shall go and preparo breakfast,'' she replied.","“Nay, then, since you are so ungracious, I shall go and prepare breakfast,” she replied.","t Nay, then, since yon are so ungracious, I shall go and prepare breakfast,'' she replied.","“Nay, then, since you are so ungracious, I shall go and prepare breakfast,” she replied.",0.056818181818181816,0.0,100.0
89,"I hae not, sir,'' replied Auriol, turning pale.","“I have not, sir,” replied Auriol, turning pale.","I hae not, sir,'' replied Auriol, turning pale.","I have not,” replied Auriol, turning pale.",0.08333333333333333,0.125,-50.000000000000014
90,"And they walked along towards Oxford-street, while] Mr.","And they walked along towards Oxford Street, while Mr.","And they walked along towards Oxford-street, while] Mr.","And they walked along towards Oxford Street, while Mr.",0.05555555555555555,0.0,100.0
91,But TI1 sell my life dearly.,But I’ll sell my life dearly.,But TI1 sell my life dearly.,But I will sell my life dearly.,0.13793103448275862,0.10344827586206896,25.0
92,"Only they von't do it on quite sich casy terms as mine.'' Tle Tinker and tho Sandman coughcd sligltly, to intimate their cntire concurrence in MIr. Ginger's remarkc","Only they von’t do it on quite sich easy terms as mine.” The Tinker and the Sandman coughed slightly, to intimate their entire concurrence in Mr. Ginger’s remark.","Only they von't do it on quite sich same terms as mine.'' Tle Tinker and tho Sandman coughed slightly, to intimate their entire concurrence in MIr. Ginger's remarks","Only they von’t do it on quite sich same terms as mine.” The Tinker and the Sandman coughed slightly, to intimate their entire concurrence in Mr. Ginger’s remarks.",0.06790123456790123,0.024691358024691357,63.63636363636363
93,"No on else eonld ha' taken a faney to him.'' I only saw a hand and a black cloak,'' said the Sand","No von else could ha’ taken a fancy to him.” “I only saw a hand and a black cloak,” said the Sandman.","No on else would ha' taken a faney to him.'' I only saw a hand and a black cloak,'' said the Sand","No one else would have taken a fancy to him.” “I only saw a hand and a black cloak,” said the Sandman.",0.12871287128712872,0.04950495049504951,61.53846153846154
94,Yon must be constantly on the look-ont.,“You must be constantly on the look-out.,Yon must be constantly on the look-ont.,You must be constantly on the look-out.,0.075,0.025,66.66666666666666
95,"Oh, Aurioll'' cried Ebba, ' I fear for your soul.","“Oh, Auriol!” cried Ebba, “I fear for your soul.","Oh, Aurioll'' cried Ebba, ' I fear for your soul.","Oh, Auriol!” cried Ebba, “I fear for your soul.",0.125,0.020833333333333332,83.33333333333334
96,"e've set ourseles free at last, and hae] made some nice diskiveries into the bargin.'' 4 Yes, ve'e fonnd it all ont,'' added the Tinker.","“Ve’ve set ourselves free at last, and have made some nice diskiveries into the bargin.” “Yes, ve’ve found it all out,” added the Tinker.","e've set yourself free at last, and hae] made some nice discoveries into the bargain.'' 4 Yes, ve'e fonnd it all ont,'' added the Tinker.","“I’ve set yourself free at last, and have made some nice discoveries into the bargain.” “Yes, ve’ve found it all out,” added the Tinker.",0.16058394160583941,0.06569343065693431,59.09090909090909
97,"Dtterly disregarding the dripping state of his habiliments, Auriol proceeded quickly to the place of rendezvous.","Utterly disregarding the dripping state of his habiliments, Auriol proceeded quickly to the place of rendezvous.","Dtterly disregarding the dripping state of his habiliment, Auriol proceeded quickly to the place of rendezvous.","Dutifully disregarding the dripping state of his habiliment, Auriol proceeded quickly to the place of rendezvous.",0.017857142857142856,0.0625,-250.0
