id,Ground Truth,OCR Text,CER
123,"The gourd-shaped cucurbites were transformed into great bloated toads bursting with venom; the long-necked bolt-heads became monstrous serpents; the worm-like pipes turned into adders; the alembics looked like plumed helmets; the characters on the Isaical table, and those on the parchments, seemed traced in fire, and to be ever changing; the sea-monster bellowed and roared, and, flapping his fins, tried to burst from his hook; the skeletons wagged their jaws, and raised their fleshless fingers in mockery, while blue lights burnt in their eyeless sockets; the bellows became a prodigious bat fanning the fire with its wings; and the old alchemist assumed the appearance of the archfiend presiding over a witches’ sabbath.","The gourd-shaped cucnurbites wero transformed into great bloated tonds bursting with venom; tle longnecked bolt-heade became monstrous serpents; the wormlike pipes turned into adders; the alembics looked like plumed helmets; the characters on the Isaical table, and those on the parchments, scemel traced in fire, and to be over changing; the sa-monster bellowed and roarced, and, flapping his fins, tried to burst irom lis look; the skeletons wagged their jas, and raised their fleshless fingers in mockery, while blue lights burnt in their eyeless soekets; the bellows became a prodigious bat fanning the fire with its wings; and the old alchemist assumed the appearance of the arch-fiend presiding over a witcles' sabbath.",0.027434842249657063
124,"Auriol’s brain reeled, and he pressed his hand to his eyes, to exclude these phantasms from his sight.","Auriol's brain reeled, and he pressed his hand to his eyes, to exclude these phantasms from his sight.",0.00980392156862745
125,But even thus they pursued him; and he imagined he could hear the infernal riot going on around him.,But even thus they pursued him; and he imagired hoe could hear the infernal riot going on around him.,0.019801980198019802
126,"Suddenly, he was roused by a loud joyful cry, and, uncovering his eyes, he beheld Doctor Lamb pouring the contents of the matrass—a bright, transparent liquid—into a small phial.","Suddenly, he was roused by a loud joyful cry, and, uncovering his eyes, he behoeld Doctor Lamb pouring the contecnts of the matrass-a bright, transparent liquid-into a small phial.",0.022222222222222223
127,"Having carefully secured the bottle with a glass stopper, the old man held it towards the light, and gazed at it with rapture.","Having carefully secured the bottlo with a glass stopper, the old man held it towards the light, and gazed at it with rapture.",0.007936507936507936
128,"“At length,” he exclaimed aloud—“at length, the great work is achieved.","`At length,'' he exclaimed aloud-'` at length, the great work is achieed.",0.10810810810810811
129,"With the birth of the century now expiring I first saw light, and the draught I hold in my hand shall enable me to see the opening of centuries and centuries to come.","With the birth of tle centary now expiring I first sasw light, and the draught I hold in my hand shiall enable me to see the opening of centuries and centuries to coe.",0.02976190476190476
130,"Composed of the lunar stones, the solar stones, and the mercurial stones—prepared according to the instructions of the Rabbi Ben Lucca—namely, by the separation of the pure from the impure, the volatilisation of the fixed, and the fixing of the volatile—this elixir shall renew my youth, like that of the eagle, and give me length of days greater than any patriarch ever enjoyed.” While thus speaking, he held up the sparkling liquid, and gazed at it like a Persian worshipping the sun.","Composed of the lunar stones, the solar stones, and the mercurial stones-preparetd according to the instructions of the Ruabbi Ben Lucca,-namely, by the separation of the pure from the impure, the volatilisation of the fixed, and the fixing of the olatile; this elixir shall renew my youth, like that of the eagle, and give me length of days greater than any patriarch ever enjoyed.'' Whils thns speaking, he held up the sparkling liquid, and gazed at it like a Persian worshipping the sun.",0.024439918533604887
131,"“To live for ever!” he cried, after a pause—“to escape the jaws of death just when they are opening to devour me!—to be free from all accidents!—’tis a glorious thought!","To live for eer1'' he cried, after a pause-`` to escape the jaws of death just when they are opening to deour me 1-to he free from all aecidents 1-'tis a glorious thought1",0.11494252873563218
132,Ha!,Ia1,0.6666666666666666
133,"I bethink me, the rabbi said there was one peril against which the elixir could not guard me— one vulnerable point, by which, like the heel of Achilles, death might reach me!","I bethink me, the rabbi said there was one peril against whieh the elixir could not guard me-one vulnerable point, by which, like the heel of Achilles, death might reach me1",0.022988505747126436
134,What is it!—where can it lie?” And he relapsed into deep thought.,What is i 1-where can it lie7'' And he relapsed into deep thought.,0.09090909090909091
135,"“This uncertainty will poison all my happiness,” he continued; “I shall live in constant dread, as of an invisible enemy.","IThis uncertainty will poison all my happiness,'' he continued; ` I shall lie in constant dread, as of an invisible enemy.",0.04878048780487805
136,But no matter!,Dut no matterl,0.14285714285714285
137,"Perpetual life!—perpetual youth!—what more need be desired?” “What more, indeed!” cried Auriol.","Perpetunl lifo l-perpetual youth 1-what more ueed be desiroed 7'' Wwhat more, indeed 1'' cried Auriol.",0.1941747572815534
138,"“Ha!” exclaimed the doctor, suddenly recollecting the wounded man, and concealing the phial beneath his gown.","Ha1'' cxelaimed the doctor, suddenly recollecting the wounded man, and concealing tle phial beneath his gon.",0.07272727272727272
139,"“Your caution is vain, doctor,” said Auriol.","e Yonr caution is vnin, doctor,'' snid Auriol.",0.15217391304347827
140,“I have heard what you have uttered.,I have heard whnt you havo uttered.,0.08333333333333333
141,You fancy you have discovered the elixir vitæ .” “Fancy I have discovered it!” cried Doctor Lamb.,You faney you lave discovered the olixir vit.'' e Fancy I have discorered it1' eried Doetor Lamb.,0.1414141414141414
142,“The matter is past all doubt.,The matter is past all doubt.,0.03333333333333333
143,"I am the possessor of the wondrous secret, which the greatest philosophers of all ages have sought to discover—the miraculous preservative of the body against decay.” “The man who brought me hither told me you were my kinsman,” said Auriol.","I am the possessor of thc wondrons secret, which the greatest plilosophers of all ages hae songht to discover--the miraculous preserutive of tho boly against deeay.'' The man who brought me hither told me yon were my kiusman,'' said Auriol.",0.07818930041152264
144,"“Is it so?” “It is,” replied the doctor, “and you shall now learn the connection that subsists between us.","Is it so t'' It is,'' relied the doctor, '` and you shall now learn the conexion that subsists between us.",0.13513513513513514
145,"Look at that ghastly relic,” he added, pointing to the head protruding from the bag: “that was once my son Simon.","Look at that ghastly relic,'' he added, pointing to the head protruding from the bag, "" that was onco my son fSimon.",0.0603448275862069
146,"His son’s head is within the sack—your father’s head—so that four generations are brought together.” “Gracious Heaven!” exclaimed the young man, raising himself on his elbow.","His son's hend is within the sack-yonr futher's head-so that four genemations are brought together.'' Gracious Heaven'' exclaimed the yonng man, raising himself on his elbon.",0.08571428571428572
