Contexte gauche,Chaîne,Contexte droit
"ugh the door, when a", 140 AURBIOL., mocking laugh arres
 upon him to stay. “, ,It will be in vain t
he unseen speaker. “, ,You cannot escape me
t liberty to go. But,","," remember, on the se"
 Talbot from you!” “, ,"Where are you, fiend"
"u, fiend?” demanded ",<,"Auriol, gazing aroun"
"uriol, gazing around",",", furiously. “@Show y
around@ furiously. “, ,"Show yourself, that "
 that I may confront, ~~, you.” A mocking lau
o this injunction. “, ,Give me back the com
"mpact,” cried Auriol",",", imploringly. “@It w
riol@ imploringly. “, ,It was signed in ign
me without Edith.” “, ,Without wealth you c
replied the voice. “, ,"You are only, theref"
ts in the morning.” ,IRRESOLUTION. 141 ,“@How am I to accoun
 @@@@@@@@@@@@@@@@@@“, ,How am I to account 
"ol, after a pause. “", ,"You a gambler, and a"
nd ask that question, ,!” returned the unse
th a bitter laugh. “, ,But I will make your
"y. And now, farewell", ,!” The voice was the
"-desk, exclaiming, “", ,It is useless to str
I must yield to fate, ,"!” This done, he wen"
ng as that produced ,142 AURIOL. ,"by opium, presently "
. All his fears left,","," him, and in their p"
sion for anything. “, ,Show me to my bedroo
t of the room. Chapt, ,er@@@@@ @4@ @@@@Edit
f the room. Chapt@er,LBOT., @4@ @@@@Edith Talbo
room. Chapt@er@@@@@ ,1,4@ @@@@Edith Talbot@
om. Chapt@er@@@@@ @4,3, @@@@Edith Talbot@ I
. Chapt@er@@@@@ @4@ ,IV. ,Edith Talbot@ It was
@4@ @@@@Edith Talbot,., It was late when Au
reakfast awaited him, ,; and having partake
hat Miss Talbot was ,144 AURIOL. ,at home. Both she an
"ked incredulous, but",",", without making any 
" thin, and gentleman",-,"like in deportment, "
 the house in Saint ,EDITH TALBOT. 145 ,"James’s Square, whic"
 under three days. “,« ,But we can be marrie
go?” cried Auriol. “, ,"Scarcely, I fear,” r"
", smiling blandly. “", ,You must control you
Her features were re, L 146 AURIOL. ,"gular, and her eyes,"
n its proportions. “, ,"You have heard, dear"
nd blushed deeply. “, ,He has fixed Wednesd
"ext,” pursued Auriol", ,; “@but I wish an ea
” pursued Auriol@; “, ,but I wish an earlie
ake place at all.” “, ,You are full of misg
ther’s absence.” “Oh,","," no, Auriol; much as"
" step,” she cried. “", ,You cannot urge me t
pted by the entrance, EDITH TALBOT. 147," of Mr. Talbot, who "
had always exhibited,., a partiality for Au
"day, and in the mean", ,time he committed hi
dly and delightfully, ,; and on the evening
from this journey. “, ,"Well, here I am!” he"
” exclaimed Edith. “, ,"Now, Auriol, you can"
o more apprehensions, ,.” @@@@@@@@@@@@@@@“@
re apprehensions@.” ,L2 148 AURIOL. ,“@Apprehensions of w
@.” @@@@@@@@@@@@@@@“, ,Apprehensions of wha
pprehensions of what, ,?” cried Mr. Talbot.
 cried Mr. Talbot. “, ,Of some accident bef
",” replied Auriol. “", ,"Oh, lovers are full "
 cried Mr. Talbot. “, ,They are unreasonabl
ade happy—ha! ha!” “, ,"Do you know, papa, A"
ing him fixedly. “I ,T,"have not, sir,” repl"
"riol, turning pale. ",‘,“@But why do you par
"ol, turning pale. @“", ,But why do you parti
ou particularise him, ,?” “@Because I have 
rticularise him@?” “, ,Because I have heard
eplied Mr. Talbot. “, ,What—what have you h
” demanded Auriol. “, ,"Why, one shouldn’t b"
eplied Mr. Talbot; “, ,but I should be glad
et Mr. Talbot at his, EDITH TALBOT. 149, lawyer’s in Lincoln
n his future wife. “, ,You are a perfect ma
e no doubt of it.” “, ,"Nor I,—if I ever pos"
t his intrusion. Cha, ,pter@@@ 5@@ The Seve
 intrusion. Cha@pter,OL., 5@@ The Seventh Nig
usion. Cha@pter@@@ 5,v., The Seventh Night@ 
@@ The Seventh Night,., It was a delicious 
antly disappeared. “, ,Are you prepared to 
"scene with me, Edith", ,"?” he asked, with a "
lling with rapture. ,THE SEVENTH NIGHT. 151 ,"“@Quite so,” she rep"
@@@@@@@@@@@@@@@@@@@“, ,"Quite so,” she repli"
 him with tenderness, ,; “I long to be alon
e alone with you.” “, ,"Come, then,” said Au"
as now impossible. “, ,You thought to delud
o claim my victim.” ,152 AURIOL. ,“@What is the matter
ctim.” @@@@@@@@@@@@“, ,What is the matter w
iol?” cried Edith. “, ,Who is this strange 
 this strange person, ,?” But her husband r
ower of utterance. “, ,Your carriage waits 
d taking her hand. “, ,"You are coming, Auri"
ack or go forward. “, ,"Yes—yes,” cried Auri"
mont—go with him.” “, ,Mr. Rougemont!” crie
ont!” cried Edith. “, ,You told my father h
ould not be here.” “, ,Your husband did not
"ostillions, plunging", THE SEVENTH NIGHT. 153, spurs into their ho
 fiendish triumph. “, ,What is the matter?”
here is the carriage, ,?—what has become of
 has become of Edith, ,?” “@She is in the p
become of Edith@?” “, ,She is in the power 
"him,” replied Auriol",",", gloomily. “@What me
 Auriol@ gloomily. “, ,"What mean you, wretc"
"hat mean you, wretch", ,"?” cried Mr. Talbot,"
one off with her?” “, ,You have hit the tru
"h,” replied Auriol. ",‘,“@He bought her with
” replied Auriol. @“, ,He bought her with t
 myself to perdition, ,!” “@Horror!” exclai
lf to perdition@!” “, ,Horror!” exclaimed t
falling backwards. “, ,"Ay, breathe your las"
 last!” cried Auriol,",", wildly. “@Would I c
ed Auriol@ wildly. “, ,Would I could yield 
"up my life, likewise", ,!” And he hurried aw
hither he went. End ,OF THE INTERMEAN. B,of@ the I@@@nte@@@@r
@@@@@@@@@@@@@@@@@@of,k, the I@@@nte@@@@rmea
@@@@@@@@@@@of@ the I,eco,nte@@@@rmean Chapte@
@@@@@of@ the I@@@nte,—Cpp,rmean Chapte@@r@@ 1 
@nte@@@@rmean Chapte,mo,r@@ 1 The Cell@ Mr. 
e@@@@rmean Chapte@@r,"e,", 1 The Cell@ Mr. Tho
apte@@r@@ 1 The Cell,., Mr. Thorneycroft an
ng at the lower end ,"THE CELL, 155 ","with tapestry, repre"
"n of science, or it ",* ,might be the reposit
luding his survey. “, ,Did you expect to fi
to find any one here, ,"?” “I hardly know,” "
re till I return.” “, ,You are not going to
ned Mr. Thorneycroft,",", uneasily. “Only for
"s. “Keep quiet, and ",156 AURIOL. ,no harm will befall 
"out, do not stir.” “", ,What are we likely t
” asked Thorneycroft,",", with increasing tre
t mean to abandon us, ,?” persisted Thorney
"ion,” rejoined Reeks",",", sternly. “Oh! ve’ll
"ent,” said Ginger. “", ,"Yes, ve’ll take care"
" sir,” said Reeks. “", ,Before we explore th
"partments, Mr. Reeks", ,?” interposed Ginger
interposed Ginger. “, ,Ve ain’t a-goin’ bel
eral chambers opened,", THE CELL",.@@@@ Advancing a fe
rs opened@@@@@@@@@@., 157, Advancing a few pac
ructions in an under, ,tone to the monkey. 
nt intention of quit, 158 AURIOL. ,"ting the room, seein"
ns. After a moment’s,’," deliberation, Rouge"
"from within cried, “", ,Leave me in peace!” 
iol Darcy who speaks, ,?” demanded Reeks. “
?” demanded Reeks. “, ,"It is,” replied the "
lied the prisoner. “, ,Who are you that put
hat put the question, ,"?” “A friend,” repli"
"nd,” replied Reeks. ",THE CELL. 159 ,“I have no friend he
",” replied Auriol. “", ,What has happened to
 has happened to her, ,?” demanded Reeks. “
?” demanded Reeks. “, ,She is in the power 
"mont,” said Reeks. “", ,But what has befalle
tims—like my victims, ,!” cried Auriol@ dis
tims@!” cried Auriol,",", distractedly. “Do n
ow?” cried Auriol. “, ,All is over.” “So it
im of delusion.” “Oh,!, that I could think 
 exclaimed Auriol. “, ,But no—I saw her fal
at I then beheld.” “, ,"Despite all this, yo"
give me this promise, ,?” asked Auriol. “@A
e@?” asked Auriol. “, ,As I have already de
"d,” replied Reeks. “", ,Are you human@?” “@A
eks. “@Are you human, ,?” “@As yourself.” “
“@Are you human@?” “, ,As yourself.” “Then 
"ess,” said Auriol. “",60 AUR,I@@@@@@ have no fear
aid Auriol. “@@@@@@I,OL. “T, have no fear of Cyp
"eks, with a laugh. “", ,Your voice seems fam
l me who you are?” “, ,"You shall know anon,"
"n,” replied Reeks. “", ,"But, hist@!—@we are "
"d Reeks. “@But, hist", ,!—@we are interrupte
"eeks. “@But, hist@!—", ,we are interrupted. 
The Enchanted Chairs,., More than ten minut
elapsed since Reeks’,s," departure, and Mr. "
"p to Ginger, said— “", ,Wot the devil can Mr
"re,” remarked Ginger", ,"; “@or if you do, tr"
 remarked Ginger@; “, ,"or if you do, treat "
h proper respect.” “, ,Pshaw@!” exclaimed t
er respect.” “@Pshaw, ,!” exclaimed the Tin
exclaimed the Tinker,",", impatiently; “@I do
nker@ impatiently; “, ,I don’t like a man s
. Don’t disturb your, THE ENCHANTED CHAIRS. 161 ,"self, sir. Ve’ll onl"
d then come back.” “, ,"Stay where you are, "
"here you are, rascal", ,!” cried Thorneycrof
” cried Thorneycroft,",", angrily. “I won’t b
"u are, I command you", ,"!” “@Vell, ve’ve got"
", I command you@!” “", ,"Vell, ve’ve got a no"
king at the others. ,‘,“@Ve’ve no vish to d
ng at the others. @“, ,Ve’ve no vish to dis
Ve’ve no vish to dis,- . ,"obleege you, sir. I’"
"he tried the door, “", ,it’s locked@!” “@Wha
" door, “@it’s locked", ,!” “@What’s locked@?
", “@it’s locked@!” “", ,What’s locked@?” cri
d@!” “@What’s locked, ,?” cried Thorneycrof
” cried Thorneycroft,",", in dismay. “The doo
eplied the Tinker. “, ,Ve’re prisoners.” “@
@Ve’re prisoners.” “, ,"O@@ Lord, you don’t "
e’re prisoners.” “@O,"h,"," Lord, you don’t say"
ed the iron-merchant,",", in an agony of frig
n agony of fright. “, ,What will become of 
at will become of us, ,?” A roar of laughte
"w it is,” he cried. ",‘,“@You have entrapped
"it is,” he cried. @“", ,You have entrapped m
the Tinker’s head. “, ,Holloa! wot are you 
ead with his hands. ,‘,“@You’re a-labourin’
d with his hands. @“, ,You’re a-labourin’ u
" Sandman. “Sit down,", u 162 AURIOL., and vait a bit. I d
’ into a passion.” “, ,"Well, well, I must r"
e things quietly.” “, ,"Besides, there’s no "
", seating himself. “", ,That remains to be s
site Thorneycroft. “, ,If Reeks don’t come 
ovisions were spread, ,; “@wot do you say t
ions were spread@; “, ,wot do you say to a 
 mouthful o’ wittles, ,?” “I wouldn’t touch
plied the Sandman. “, ,"Nor I,” added the Ti"
"I,” added the Tinker", ,; “@they may be piso
added the Tinker@; “, ,they may be pisoned.
y may be pisoned.” “, ,Pisoned—nonsense@!” 
” “@Pisoned—nonsense, ,!” cried Ginger; “do
inish it for him.” “, ,"Vith all my ‘art,” s"
” said the Tinker. “, ,Don’t touch it on an
Mr. Thorneycroft. “I,T, agree with your com
a dish before him. “, ,As good a pigeon-pie
e as ever I tasted. ,THE ENCHANTED CHAIRS. 163 ,"Your health, Mr. Tho"
zing satisfaction. “, ,Never tasted sich a 
nder wot it’s called, 2,"?” “@Prussic acid,” "
ot it’s called@@?” “, ,"Prussic acid,” repli"
ied Mr. Thorneycroft,",", gruffly. “Proossic 
the vorse for it!” “, ,"He’s gettin’ svipy,”"
er it’s really Tokay, ,"?” “@No such thing,”"
’s really Tokay@?” “, ,"No such thing,” crie"
” cried Thorneycroft, ,; “let him alone.” “
"e us a glass, Ginger", ,"!” “@Vith pleasure,”"
"a glass, Ginger@!” “", ,"Vith pleasure,” repl"
handing it to him. “, ,You’d better be perw
"iled upon, Sandy.” “", ,"Vell, I s’pose I mus"
let proffered him. “, ,Here’s the beaks’ he
 us dog-fanciers.” “, ,"Dog-fanciers—say, ra"
aid Mr. Thorneycroft,",", with some asperity.
"es,” replied Ginger,", u2 104 AURIOL.," laughing, “@but I’l"
"@@@@@@@@ laughing, “", ,but I’ll relate a ci
beaks upholds it.” “, ,There can be but one
g at the others; “bu,a,"t to my story, and d"
e don’t offer enough, ,; so he goes to an a
"ys to him—says he, ‘", ,"How are you, sir? I "
"tare, Mr. S. adds, ‘", ,"Vel, I’ll tell you w"
ble!’ cries the gent,",", angrily—@‘and what 
s the gent@ angrily—, ,‘and what has it giv
pe to see the rascal,",", @@@@@@@@@@@@@@@@@@@
 to see the rascal@ ,THE ENCHANTED CHAIRS. 165 ,hanged! I shall pay 
ay no such money.’ ‘, ,"Werry vell,’ replies"
replies Mr. Simpkins,","," coolly, ‘then your "
afore your door.’” “, ,You don’t mean to sa
d in the relation. “, ,"Only t’other day, I "
ied Mr. Thorneycroft,",", indignantly. “@And 
roft@ indignantly. “, ,"And sarve him right,"
s out o’ the vay.” “, ,Shameful!” cried Mr.
" Ginger, laughing. “", ,Thinkin’ his dog saf
s stolen from it.” “, ,Under the noses of t
cried Thorneycroft. ,166 AURIOL. ,“@Under their werry 
croft. @@@@@@@@@@@@“, ,Under their werry no
",” replied Ginger. “", ,But now comes the cr
" tvig that, sir?” “I",T," do, indeed,” said T"
"terrupts him, sayin’",-,—‘@Then let there be
"rupts him, sayin’@—‘", ,Then let there be a 
you.’ And he vouldn’,',"t if he could, ‘cos "
 to be protected.” “,HE ENCHANTED CHA,I’@@@@@@@@@@m quite 
 “@@@@@@@@@@@@@@@@I’,S. 167 “T',m quite satisfied vi
th a second time.” “, ,Halloa! wot’s that?”
t I heerd a noise.” ,: ,"“So did I,” rejoined"
in!” cried Ginger; “, ,wot an awful din!” “
wot an awful din!” “, ,"Now it’s underneath,"
et free. The chairs ,168 . AURIOL. ,seemed nailed to the
nd swore frightfully, ,; but their vocifera
ailed them nothing. ,» ,Down came the helmet
 and the same moment,","," the monkey, which h"
d roared as loudly. ,e ,In both these instan
ly expected the same," , THE ENCHANTED CHAIRS. LT : is to become of the others?” demanded e them to their fate,” replied Old Parr. ia \| never do,” cried Ginger. ‘ Ve're all in the u] must row out together the best vay ve can. t it is, wenerable,” he added, seizing him by — —your master may be the devil, but you're f you don’t help me to deliver my companions, your windpipe for you.” i the way to induce me to help you,” said Old » himself like an cel out of the other's gripe. ~ it, if you can.” — » angry,” cried Ginger, seeing the mistake le _ ted, and trying to conciliate him ; “ I only meant va a bit, Can you tell me if Mr. Auriol Darcy - is, and a close prisoner,” replied Old Parr, girl—Miss Ebber, wot of her?” - ,” rejoined Old Parr. “I can only speak to s dead!” cried Ginger, with a look of horror. cret,” replied the dwarf, mysteriously ; ‘‘and . terrible oath not to disclose it.” - it out of you notvithstandin’,” muttered ae ish you would lend me a knock on the I can’t help ‘thinkin’ I'ye got a terrible a THE ENCHANTED CHAIRS. 169", doom as his compani
"him, and exclaimed—“", ,Will you swear to go
ce if you are spared, ,"?” “No, I will not,”"
d him by his name. “, ,Who is it?” groaned 
d the dog-fancier. “, ,Look up@!” cried the
g-fancier. “@Look up, ,!” cried the speaker
seated beside him. “, ,"Vy, it can’t be, sur"
 it was Old Parr.” “, ,You’re near the mark
r venerable friend.”, 170 AURIOL., “Vot the deuce are 
", or rayther undress", ,?” inquired Ginger. 
” inquired Ginger. “, ,Ven I see you this m
 shaking his head. “, ,You haven’t sold you
ke Doctor Forster—eh, ,"?” “@Faustus, my dea"
ctor Forster—eh@?” “, ,"Faustus, my dear Gin"
master’s service.” “, ,I don’t like to ask 
a deprecatory tone—“, ,but is your master—@
@but is your master—, ,hem@!—is he—hem@!—th
 is your master—@hem, ,!—is he—hem@!—the—th
ter—@hem@!—is he—hem, ,!—the—the——” “@The d
e—hem@!—the—the——” “, ,"The devil, you would"
supplied Old Parr. “, ,"Between ourselves, I"
"nger, with a shudder", ,; “it makes the fles
 your master’s power, ,"?” “@Very like it,” "
 master’s power@?” “, ,"Very like it,” repli"
 replied Old Parr. “, ,And there ain’t no c
hance o’ deliverance, ,?” “@None that occur
 o’ deliverance@?” “, ,None that occurs to 
at occurs to me.” “O,h, Lord! O@ Lord!” gro
 to me.” “O@ Lord! O,h, Lord!” groaned Ging
y and get you out.” ,THE ENCHANTED CHAIRS. 171 ,“@But wot is to beco
